order_id,price,discount_rate,total_amount,notes
ORD0015440,9615.82,48.2,8919.45,선물포장
ORD0015441,6780.76,0.6,14810.91,빠른배송
ORD0015442,7753.50,35.0,4540.66,정상주문
ORD0015443,1913.90,12.8,13367.14,빠른배송
ORD0015444,9965.71,7.1,3925.89,선물포장
ORD0015445,4491.81,34.8,7538.26,정상주문
ORD0015446,674.90,18.1,8370.66,배송전연락
ORD0015447,6366.50,12.7,556.17,정상주문
ORD0015448,5063.69,7.6,10736.64,선물포장
ORD0015449,2967.07,29.6,5427.89,카드결제
ORD0015450,548.58,48.6,8019.36,카드결제
ORD0015451,653.11,45.4,2407.91,선물포장
ORD0015452,4558.23,37.1,3342.60,빠른배송
ORD0015453,255.42,7.7,1851.35,정상주문
ORD0015454,8290.66,29.4,5487.57,정상주문
ORD0015455,624.32,29.7,3488.86,배송전연락
ORD0015456,9872.38,15.3,14679.37,선물포장
ORD0015457,1283.29,48.3,6131.18,빠른배송
ORD0015458,5806.84,12.1,14602.14,선물포장
ORD0015459,7606.37,2.1,11586.39,빠른배송
ORD0015460,1421.90,11.6,2936.85,정상주문
ORD0015461,597.89,38.9,6992.46,빠른배송
ORD0015462,5255.70,7.7,10624.78,선물포장
ORD0015463,2817.63,12.6,6256.59,카드결제
ORD0015464,9010.82,10.8,10499.62,정상주문
ORD0015465,7093.84,8.4,11432.88,정상주문
ORD0015466,8789.17,35.9,9077.59,선물포장
ORD0015467,2660.70,7.2,1482.25,카드결제
ORD0015468,7644.07,16.9,4528.08,선물포장
ORD0015469,2420.57,34.9,5675.62,배송전연락
ORD0015470,8490.60,26.6,8272.31,정상주문
ORD0015471,6274.69,36.1,14343.66,빠른배송
ORD0015472,9578.96,38.9,12108.40,배송전연락
ORD0015473,9927.76,26.2,12481.53,선물포장
ORD0015474,5392.99,41.7,12980.20,카드결제
ORD0015475,1082.50,20.3,3087.42,정상주문
ORD0015476,4725.06,25.3,8619.37,선물포장
ORD0015477,4693.14,1.5,11731.63,선물포장
ORD0015478,1411.41,17.6,12953.65,정상주문
ORD0015479,5170.91,9.9,2167.91,정상주문
ORD0015480,3203.97,10.7,10169.36,빠른배송
ORD0015481,3330.30,16.5,9843.87,배송전연락
ORD0015482,1089.89,42.1,10838.23,정상주문
ORD0015483,9851.72,39.3,1022.73,정상주문
ORD0015484,4173.59,47.3,6913.81,배송전연락
ORD0015485,3777.64,25.7,6742.41,카드결제
ORD0015486,8238.61,7.6,11155.72,빠른배송
ORD0015487,1236.87,46.7,10530.41,정상주문
ORD0015488,6954.76,43.0,13398.73,정상주문
ORD0015489,8372.44,0.2,14014.99,정상주문
ORD0015490,4836.20,11.0,3186.72,배송전연락
ORD0015491,6245.27,34.4,919.85,카드결제
ORD0015492,7367.08,29.0,7793.70,선물포장
ORD0015493,9855.85,22.3,749.39,정상주문
ORD0015494,6864.22,8.1,14437.62,정상주문
ORD0015495,3746.21,3.0,12647.08,카드결제
ORD0015496,5891.29,5.1,11983.00,정상주문
ORD0015497,2120.21,42.4,9162.24,배송전연락
ORD0015498,7253.29,19.2,13863.08,빠른배송
ORD0015499,539.92,29.2,2661.34,카드결제
ORD0015500,4190.40,42.7,12484.93,빠른배송
ORD0015501,7749.92,26.9,10103.18,빠른배송
ORD0015502,6975.05,27.0,848.79,배송전연락
ORD0015503,5137.76,0.8,793.14,정상주문
ORD0015504,2574.73,20.7,8422.56,카드결제
ORD0015505,4230.64,42.6,11439.90,카드결제
ORD0015506,8900.47,24.6,9783.96,배송전연락
ORD0015507,3763.24,3.7,8530.41,선물포장
ORD0015508,4001.72,41.4,5275.43,배송전연락
ORD0015509,7095.90,1.0,9267.56,카드결제
ORD0015510,1810.39,46.7,1550.40,빠른배송
ORD0015511,8658.80,32.8,3999.98,정상주문
ORD0015512,7235.65,1.4,7013.32,선물포장
ORD0015513,2389.71,25.0,1640.21,빠른배송
ORD0015514,7269.52,44.3,8350.57,정상주문
ORD0015515,4510.83,13.7,6426.29,선물포장
ORD0015516,3310.84,31.1,7113.78,정상주문
ORD0015517,1224.64,23.2,9238.70,선물포장
ORD0015518,9318.75,28.4,4370.61,빠른배송
ORD0015519,3786.90,28.8,1540.87,선물포장
ORD0015520,5362.32,23.8,13837.19,카드결제
ORD0015521,2714.19,2.6,13283.19,빠른배송
ORD0015522,9439.99,14.6,9682.46,빠른배송
ORD0015523,5887.45,13.8,13719.06,빠른배송
ORD0015524,5415.52,7.9,7834.30,선물포장
ORD0015525,1898.51,11.2,13617.23,배송전연락
ORD0015526,6093.62,0.0,3117.44,카드결제
ORD0015527,8518.98,22.6,5896.50,배송전연락
ORD0015528,9582.15,31.8,14479.31,카드결제
ORD0015529,7349.96,32.7,14495.09,빠른배송
ORD0015530,9444.22,39.8,1026.68,카드결제
ORD0015531,4918.80,23.2,6331.11,빠른배송
ORD0015532,3818.53,18.2,12314.06,카드결제
ORD0015533,9080.67,9.6,14840.66,선물포장
ORD0015534,5703.89,7.7,10119.76,카드결제
ORD0015535,479.69,21.8,5218.99,선물포장
ORD0015536,8845.67,5.3,3897.03,선물포장
ORD0015537,3893.88,19.0,4897.79,배송전연락
ORD0015538,539.94,9.8,3712.83,배송전연락
ORD0015539,8018.84,1.8,2726.39,배송전연락
ORD0015540,5421.07,48.9,14107.69,카드결제
ORD0015541,8904.59,7.7,1175.29,배송전연락
ORD0015542,4265.09,41.8,1206.24,배송전연락
ORD0015543,7043.35,5.8,6993.97,정상주문
ORD0015544,6992.27,47.5,13937.53,선물포장
ORD0015545,2684.16,26.7,8788.56,정상주문
ORD0015546,3188.75,28.5,10465.52,빠른배송
ORD0015547,4221.94,21.9,625.59,배송전연락
ORD0015548,7785.42,3.6,4433.34,정상주문
ORD0015549,8289.37,21.3,9574.23,정상주문
ORD0015550,4437.85,9.7,13201.54,카드결제
ORD0015551,2824.40,16.5,12297.01,정상주문
ORD0015552,5406.78,47.8,4764.55,빠른배송
ORD0015553,2120.96,26.8,12708.14,빠른배송
ORD0015554,2871.26,43.7,13637.48,선물포장
ORD0015555,3364.71,5.8,5546.46,선물포장
ORD0015556,4546.54,22.6,442.03,배송전연락
ORD0015557,6511.17,4.5,305.44,정상주문
ORD0015558,5255.06,46.7,12992.08,빠른배송
ORD0015559,659.31,48.2,8489.31,배송전연락
ORD0015560,7287.54,40.1,9620.59,정상주문
ORD0015561,3128.28,43.2,11592.28,선물포장
ORD0015562,9863.54,10.0,4601.31,정상주문
ORD0015563,3514.16,38.1,2909.64,선물포장
ORD0015564,4077.55,40.8,7458.99,배송전연락
ORD0015565,888.08,20.6,4935.94,배송전연락
ORD0015566,2130.92,30.9,10853.60,정상주문
ORD0015567,3333.16,35.7,3300.33,선물포장
ORD0015568,3079.67,13.3,11566.00,카드결제
ORD0015569,4543.22,24.8,8848.16,카드결제
ORD0015570,9018.03,1.9,9869.71,정상주문
ORD0015571,6884.24,41.0,8702.25,빠른배송
ORD0015572,9138.23,49.5,12580.78,배송전연락
ORD0015573,7360.82,34.5,11335.31,배송전연락
ORD0015574,9697.78,8.8,7180.91,배송전연락
ORD0015575,5841.18,37.0,10716.55,카드결제
ORD0015576,945.80,42.7,3212.58,선물포장
ORD0015577,6454.77,45.3,14161.25,정상주문
ORD0015578,8432.90,22.8,904.58,정상주문
ORD0015579,1270.50,29.3,12446.44,카드결제
ORD0015580,622.45,16.7,9969.03,선물포장
ORD0015581,7932.31,1.9,11520.78,빠른배송
ORD0015582,699.52,21.8,6527.49,카드결제
ORD0015583,9071.59,9.4,2111.95,배송전연락
ORD0015584,4973.59,42.1,10212.92,정상주문
ORD0015585,5496.32,15.1,3761.46,정상주문
ORD0015586,2382.86,4.5,12139.57,선물포장
ORD0015587,8377.27,17.7,7630.40,선물포장
ORD0015588,2866.35,6.9,14196.56,배송전연락
ORD0015589,1024.18,15.9,346.39,배송전연락
ORD0015590,8869.92,14.5,4010.98,배송전연락
ORD0015591,4446.85,12.3,9073.05,정상주문
ORD0015592,7736.16,34.9,2474.28,선물포장
ORD0015593,9681.32,25.5,4798.12,정상주문
ORD0015594,9531.44,12.3,10962.42,카드결제
ORD0015595,8162.15,4.5,2818.73,빠른배송
ORD0015596,9985.30,9.9,609.14,선물포장
ORD0015597,6186.81,47.3,3817.03,카드결제
ORD0015598,3582.17,28.3,2986.31,배송전연락
ORD0015599,4759.49,15.1,4582.91,선물포장
ORD0015600,2450.01,MEMBER_ONLY,3590.85,빠른배송
ORD0015601,6775.06,13.6,9227.56,빠른배송
ORD0015602,8444.03,2.7,13727.27,카드결제
ORD0015603,7200.62,49.1,184.68,선물포장
ORD0015604,5332.04,15.6,4440.07,선물포장
ORD0015605,3523.96,26.6,14871.53,선물포장
ORD0015606,7909.25,45.4,9055.20,빠른배송
ORD0015607,4878.83,31.5,7517.90,배송전연락
ORD0015608,3861.60,2.8,3001.09,선물포장
ORD0015609,3517.20,16.3,4119.02,정상주문
ORD0015610,9897.04,22.7,8533.87,빠른배송
ORD0015611,7909.99,48.2,6055.91,배송전연락
ORD0015612,7893.82,6.3,10425.98,빠른배송
ORD0015613,9531.98,5.7,2826.89,카드결제
ORD0015614,5321.98,17.3,11437.62,카드결제
ORD0015615,5293.33,45.0,13112.74,선물포장
ORD0015616,4995.96,44.9,5088.67,선물포장
ORD0015617,3539.34,11.3,13973.95,선물포장
ORD0015618,4591.65,8.9,8238.20,정상주문
ORD0015619,1760.56,48.8,9378.48,배송전연락
ORD0015620,7810.05,10.9,8791.08,정상주문
ORD0015621,6434.01,22.4,2543.69,선물포장
ORD0015622,9950.33,11.6,3839.28,카드결제
ORD0015623,1103.60,27.7,4528.81,정상주문
ORD0015624,4920.93,4.1,10017.25,배송전연락
ORD0015625,6166.68,48.4,5735.11,선물포장
ORD0015626,2112.16,43.9,6721.84,정상주문
ORD0015627,4108.58,36.3,12045.02,선물포장
ORD0015628,5093.86,2.7,5281.54,선물포장
ORD0015629,1872.97,43.0,9591.14,배송전연락
ORD0015630,2357.61,1.5,431.76,정상주문
ORD0015631,2507.30,10.8,13402.13,빠른배송
ORD0015632,348.49,42.7,9487.25,선물포장
ORD0015633,891.33,5.4,6691.94,배송전연락
ORD0015634,6545.64,11.5,6591.51,배송전연락
ORD0015635,6646.05,49.8,9105.57,정상주문
ORD0015636,4088.91,43.0,12850.42,선물포장
ORD0015637,5500.18,3.2,2777.96,정상주문
ORD0015638,2600.35,12.2,4580.06,카드결제
ORD0015639,4417.88,26.4,9269.21,배송전연락
ORD0015640,4954.78,7.7,14124.77,카드결제
ORD0015641,879.47,23.5,7430.35,배송전연락
ORD0015642,2947.50,25.2,7167.74,빠른배송
ORD0015643,1557.86,45.4,5895.62,카드결제
ORD0015644,4827.24,22.9,1536.40,카드결제
ORD0015645,1580.35,12.0,337.53,선물포장
ORD0015646,6999.55,35.2,5267.81,정상주문
ORD0015647,8166.85,25.5,11752.86,배송전연락
ORD0015648,3646.18,13.3,12693.80,배송전연락
ORD0015649,7525.20,33.3,11054.41,빠른배송
ORD0015650,5451.48,48.6,3563.27,선물포장
ORD0015651,7485.19,48.1,8844.11,정상주문
ORD0015652,4749.49,41.6,9632.54,정상주문
ORD0015653,5681.33,41.1,7322.22,카드결제
ORD0015654,6448.34,16.1,8474.63,빠른배송
ORD0015655,4591.86,10.6,2418.20,정상주문
ORD0015656,1035.19,29.9,6542.13,배송전연락
ORD0015657,5270.38,20.7,13928.92,정상주문
ORD0015658,6937.24,30.8,5789.55,카드결제
ORD0015659,7592.06,25.1,13157.11,배송전연락
ORD0015660,2453.05,41.3,10334.29,카드결제
ORD0015661,7300.36,16.7,2120.83,정상주문
ORD0015662,9055.41,0.3,9544.10,배송전연락
ORD0015663,7691.97,43.1,3634.59,선물포장
ORD0015664,4382.76,28.3,14161.24,정상주문
ORD0015665,7583.64,19.1,11454.06,정상주문
ORD0015666,1910.19,40.1,14394.54,빠른배송
ORD0015667,1216.40,37.8,3715.43,카드결제
ORD0015668,8988.82,26.1,2258.37,빠른배송
ORD0015669,5580.88,22.4,12138.67,빠른배송
ORD0015670,8205.40,21.2,8057.89,배송전연락
ORD0015671,4820.70,26.9,6246.06,빠른배송
ORD0015672,4652.73,32.0,6127.01,정상주문
ORD0015673,5249.26,0.3,1222.04,카드결제
ORD0015674,2021.92,27.9,2117.33,카드결제
ORD0015675,9450.37,4.7,156.62,배송전연락
ORD0015676,9220.30,20.1,1978.44,정상주문
ORD0015677,5809.74,36.0,7852.48,배송전연락
ORD0015678,7835.99,7.2,10159.78,선물포장
ORD0015679,2247.09,29.9,2902.43,선물포장
ORD0015680,1584.46,40.5,10892.17,선물포장
ORD0015681,4088.78,6.5,5817.93,빠른배송
ORD0015682,6925.50,42.9,14577.67,선물포장
ORD0015683,7916.32,46.2,9228.06,배송전연락
ORD0015684,6661.24,45.4,9840.90,빠른배송
ORD0015685,7694.18,27.7,14836.89,빠른배송
ORD0015686,6110.67,11.7,14985.59,카드결제
ORD0015687,9491.55,9.3,7989.87,카드결제
ORD0015688,914.60,24.8,5865.92,배송전연락
ORD0015689,1283.53,46.4,11831.81,빠른배송
ORD0015690,6315.28,18.8,6007.13,빠른배송
ORD0015691,4296.67,30.6,13702.19,카드결제
ORD0015692,4218.01,47.9,6918.22,카드결제
ORD0015693,5938.74,10.8,4816.06,빠른배송
ORD0015694,3464.14,32.9,12689.93,빠른배송
ORD0015695,8349.70,24.8,730.52,정상주문
ORD0015696,6072.07,14.8,13855.74,선물포장
ORD0015697,9715.39,4.7,10420.46,선물포장
ORD0015698,8312.28,11.3,1280.68,정상주문
ORD0015699,3773.55,9.7,11265.53,카드결제
ORD0015700,5882.61,31.2,13388.00,선물포장
ORD0015701,4500.31,28.5,11844.05,빠른배송
ORD0015702,7911.77,44.2,14752.54,빠른배송
ORD0015703,2219.96,10.3,7236.34,정상주문
ORD0015704,5692.85,1.6,1857.57,배송전연락
ORD0015705,9972.93,48.2,5976.64,배송전연락
ORD0015706,5268.99,40.3,11029.76,정상주문
ORD0015707,6147.22,10.4,11665.11,정상주문
ORD0015708,7281.45,15.3,4383.50,카드결제
ORD0015709,3282.36,19.2,4022.03,정상주문
ORD0015710,1831.29,20.5,3162.53,카드결제
ORD0015711,8732.02,5.2,924.49,카드결제
ORD0015712,5142.00,33.4,13688.18,빠른배송
ORD0015713,5074.21,23.9,6549.54,카드결제
ORD0015714,4210.27,36.3,6132.16,정상주문
ORD0015715,1642.30,46.7,5598.61,선물포장
ORD0015716,9467.34,7.4,9788.82,배송전연락
ORD0015717,1209.29,10.6,1666.05,배송전연락
ORD0015718,2553.71,27.2,14259.08,빠른배송
ORD0015719,8302.80,15.6,2750.70,빠른배송
ORD0015720,1759.22,16.5,12383.81,배송전연락
ORD0015721,9425.63,17.4,10704.77,카드결제
ORD0015722,7983.32,38.4,12547.26,배송전연락
ORD0015723,8800.64,32.7,1251.01,정상주문
ORD0015724,8279.40,48.6,14913.98,배송전연락
ORD0015725,1267.11,23.4,6175.98,배송전연락
ORD0015726,1305.80,7.2,685.67,빠른배송
ORD0015727,9636.22,20.4,6834.38,빠른배송
ORD0015728,9385.50,30.1,1350.28,선물포장
ORD0015729,9884.45,3.9,13307.18,배송전연락
ORD0015730,1723.60,28.8,3403.86,선물포장
ORD0015731,6126.71,24.9,13595.71,선물포장
ORD0015732,7130.79,29.1,2534.91,카드결제
ORD0015733,5975.96,38.9,13960.56,정상주문
ORD0015734,9410.02,29.1,3924.51,카드결제
ORD0015735,9781.12,5.2,426.15,정상주문
ORD0015736,8377.89,41.6,13208.67,카드결제
ORD0015737,1666.42,18.3,705.78,정상주문
ORD0015738,4095.98,38.3,13354.71,정상주문
ORD0015739,6675.29,46.5,12394.72,정상주문
ORD0015740,7131.73,9.9,8230.14,빠른배송
ORD0015741,1731.89,22.9,11803.23,배송전연락
ORD0015742,1579.67,22.2,8550.49,빠른배송
ORD0015743,5637.19,19.9,2151.83,카드결제
ORD0015744,3678.12,49.8,6639.28,선물포장
ORD0015745,9727.15,3.8,8515.68,카드결제
ORD0015746,7136.50,48.0,9337.33,선물포장
ORD0015747,933.31,27.2,843.30,카드결제
ORD0015748,4268.82,11.2,4352.90,정상주문
ORD0015749,824.21,21.6,14938.61,배송전연락
ORD0015750,3001.94,38.6,11545.98,빠른배송
ORD0015751,6990.73,47.4,6311.04,선물포장
ORD0015752,1535.79,2.5,2089.40,빠른배송
ORD0015753,6578.42,25.3,8599.56,카드결제
ORD0015754,1728.26,32.9,7375.87,정상주문
ORD0015755,2941.68,4.8,9205.43,정상주문
ORD0015756,716.16,34.4,1183.81,카드결제
ORD0015757,7353.93,9.4,13092.01,빠른배송
ORD0015758,7579.63,13.4,8312.50,카드결제
ORD0015759,7623.98,18.7,10295.92,정상주문
ORD0015760,3073.69,13.8,8031.47,선물포장
ORD0015761,6613.53,43.3,446.59,카드결제
ORD0015762,5589.20,16.0,148.36,카드결제
ORD0015763,2353.64,28.8,3116.65,빠른배송
ORD0015764,6002.04,24.4,9833.26,배송전연락
ORD0015765,8831.61,9.4,7604.93,빠른배송
ORD0015766,8756.80,32.6,1025.08,카드결제
ORD0015767,8249.81,20.0,2534.54,정상주문
ORD0015768,4485.71,33.4,12678.78,정상주문
ORD0015769,8518.72,22.5,6908.65,배송전연락
ORD0015770,3378.64,3.3,7205.25,배송전연락
ORD0015771,3629.98,3.8,108.97,선물포장
ORD0015772,8980.65,33.3,5438.55,선물포장
ORD0015773,1237.04,0.7,10237.50,선물포장
ORD0015774,3288.92,6.5,3764.09,카드결제
ORD0015775,5380.88,11.7,60.56,빠른배송
ORD0015776,840.62,21.8,11705.49,배송전연락
ORD0015777,8659.98,20.6,463.75,카드결제
ORD0015778,4100.22,39.4,577.79,선물포장
ORD0015779,1304.41,46.7,4684.24,배송전연락
ORD0015780,7951.17,17.5,12529.81,선물포장
ORD0015781,5015.99,42.8,1726.25,배송전연락
ORD0015782,6111.72,45.8,5366.56,선물포장
ORD0015783,9090.01,4.4,9698.42,빠른배송
ORD0015784,4675.94,9.7,8705.27,선물포장
ORD0015785,7689.69,44.2,5670.93,배송전연락
ORD0015786,7392.68,29.5,14334.44,선물포장
ORD0015787,251.53,16.6,5188.40,정상주문
ORD0015788,5974.90,28.3,6146.57,배송전연락
ORD0015789,5629.64,24.0,9066.16,선물포장
ORD0015790,4923.52,11.0,9897.84,선물포장
ORD0015791,4539.95,40.4,7199.17,배송전연락
ORD0015792,3296.56,44.8,8786.25,카드결제
ORD0015793,4371.95,33.3,6080.91,카드결제
ORD0015794,8128.36,47.0,1539.22,선물포장
ORD0015795,9368.40,5.7,936.20,카드결제
ORD0015796,3948.32,26.5,1103.45,선물포장
ORD0015797,8001.46,4.7,14187.06,선물포장
ORD0015798,2995.12,25.4,1099.34,정상주문
ORD0015799,7088.32,29.1,3082.48,배송전연락
ORD0015800,2636.71,47.1,3122.32,빠른배송
ORD0015801,5317.57,42.1,14234.22,선물포장
ORD0015802,2635.74,49.9,6301.47,선물포장
ORD0015803,9087.58,14.9,12695.81,배송전연락
ORD0015804,9132.35,9.4,765.90,정상주문
ORD0015805,1259.72,7.5,11384.85,선물포장
ORD0015806,5377.83,36.0,8796.11,정상주문
ORD0015807,5122.72,17.4,8829.05,선물포장
ORD0015808,1225.93,35.9,12551.59,정상주문
ORD0015809,4990.79,15.2,1270.80,배송전연락
ORD0015810,7881.67,17.9,5605.64,카드결제
ORD0015811,931.48,7.4,11954.93,배송전연락
ORD0015812,9174.86,24.0,4422.13,선물포장
ORD0015813,9954.42,34.2,14604.32,선물포장
ORD0015814,3198.35,24.3,13860.24,배송전연락
ORD0015815,6699.35,33.9,12283.23,카드결제
ORD0015816,6494.17,34.9,12231.38,선물포장
ORD0015817,6721.59,44.8,6651.33,카드결제
ORD0015818,5286.12,9.4,118.08,빠른배송
ORD0015819,2273.92,5.7,5875.65,빠른배송
ORD0015820,7709.18,24.4,1737.88,정상주문
ORD0015821,9024.29,1.8,1028.35,정상주문
ORD0015822,972.40,17.4,13564.62,선물포장
ORD0015823,597.18,12.2,6747.70,선물포장
ORD0015824,4506.52,27.3,9942.31,빠른배송
ORD0015825,5404.77,19.0,290.45,빠른배송
ORD0015826,2544.19,48.8,10364.61,정상주문
ORD0015827,4366.51,2.3,9754.69,빠른배송
ORD0015828,8850.96,39.2,8668.55,배송전연락
ORD0015829,6219.94,7.1,11595.24,카드결제
ORD0015830,6513.14,17.5,1535.15,정상주문
ORD0015831,1859.42,47.8,5682.84,선물포장
ORD0015832,7318.51,47.1,1995.68,정상주문
ORD0015833,2397.41,9.9,3973.36,정상주문
ORD0015834,8485.62,49.5,555.11,빠른배송
ORD0015835,2588.96,37.6,2731.37,배송전연락
ORD0015836,5294.56,47.3,4759.42,정상주문
ORD0015837,6351.40,16.1,9099.81,빠른배송
ORD0015838,1857.66,8.9,529.92,카드결제
ORD0015839,6700.64,44.2,8795.08,정상주문
ORD0015840,7952.64,18.8,4553.33,선물포장
ORD0015841,2141.25,46.1,8869.73,카드결제
ORD0015842,1765.41,39.5,8713.89,정상주문
ORD0015843,122.26,22.6,1524.67,배송전연락
ORD0015844,6750.07,9.1,10902.70,선물포장
ORD0015845,9886.20,18.0,6711.54,정상주문
ORD0015846,9354.11,41.4,10142.39,카드결제
ORD0015847,4638.73,24.5,9604.20,선물포장
ORD0015848,7732.89,19.8,9966.71,선물포장
ORD0015849,2413.91,7.0,6775.82,선물포장
ORD0015850,4448.11,23.7,11139.87,정상주문
ORD0015851,340.94,39.9,10824.31,선물포장
ORD0015852,9636.66,3.7,11353.87,정상주문
ORD0015853,1239.79,42.6,8726.55,빠른배송
ORD0015854,9508.08,22.5,5757.42,선물포장
ORD0015855,1930.68,29.9,9820.33,배송전연락
ORD0015856,4670.96,8.7,402.76,카드결제
ORD0015857,6471.14,17.5,8844.76,선물포장
ORD0015858,2070.45,13.0,13712.01,배송전연락
ORD0015859,7155.98,4.5,7669.76,카드결제
ORD0015860,3650.20,23.6,4744.73,배송전연락
ORD0015861,3260.98,42.8,197.04,빠른배송
ORD0015862,6002.53,31.5,2224.64,배송전연락
ORD0015863,1791.44,1.6,4711.60,배송전연락
ORD0015864,418.17,22.3,6421.75,배송전연락
ORD0015865,9262.37,13.4,7444.33,정상주문
ORD0015866,7112.94,25.0,9753.41,정상주문
ORD0015867,2222.45,1.8,11358.45,정상주문
ORD0015868,9591.91,38.6,10675.03,정상주문
ORD0015869,215.93,2.8,10261.25,선물포장
ORD0015870,5814.18,23.0,1370.39,배송전연락
ORD0015871,2771.25,47.3,12832.99,배송전연락
ORD0015872,2947.05,40.4,3487.32,선물포장
ORD0015873,5726.62,42.2,12165.35,정상주문
ORD0015874,7044.26,11.3,3187.23,배송전연락
ORD0015875,9637.74,38.4,5853.01,빠른배송
ORD0015876,5417.80,32.7,11625.95,배송전연락
ORD0015877,4718.54,13.5,6263.03,정상주문
ORD0015878,4387.21,32.4,7236.28,배송전연락
ORD0015879,9626.87,14.4,12444.08,카드결제
ORD0015880,857.26,19.1,11667.28,빠른배송
ORD0015881,806.21,25.2,8223.73,배송전연락
ORD0015882,5283.48,7.6,13300.34,선물포장
ORD0015883,5654.51,47.7,4926.85,카드결제
ORD0015884,7749.99,9.2,7717.06,배송전연락
ORD0015885,4635.53,43.8,12665.61,카드결제
ORD0015886,1213.53,29.8,12302.15,배송전연락
ORD0015887,9577.14,33.6,10095.28,빠른배송
ORD0015888,3007.39,48.1,3331.50,정상주문
ORD0015889,3458.89,0.1,12893.53,빠른배송
ORD0015890,3446.71,9.8,1577.65,카드결제
ORD0015891,8488.40,16.2,4921.67,선물포장
ORD0015892,8547.31,12.0,6880.10,빠른배송
ORD0015893,7450.25,31.7,2454.76,빠른배송
ORD0015894,9512.03,32.2,952.70,선물포장
ORD0015895,2749.93,17.6,12654.20,배송전연락
ORD0015896,2711.37,49.8,11752.69,카드결제
ORD0015897,8923.03,40.4,4678.85,선물포장
ORD0015898,7179.50,13.4,2304.61,카드결제
ORD0015899,2887.88,32.1,8132.53,배송전연락
ORD0015900,3638.23,40.6,3957.58,선물포장
ORD0015901,2585.79,48.8,9284.39,빠른배송
ORD0015902,7638.34,9.5,4326.56,선물포장
ORD0015903,1066.58,25.9,7281.28,카드결제
ORD0015904,753.67,45.9,1369.62,선물포장
ORD0015905,3183.49,31.4,1669.36,선물포장
ORD0015906,3736.29,9.9,1465.68,선물포장
ORD0015907,8579.07,39.2,14083.39,배송전연락
ORD0015908,9423.27,45.7,14505.64,배송전연락
ORD0015909,3059.37,3.7,9069.12,배송전연락
ORD0015910,5812.09,16.5,9977.55,선물포장
ORD0015911,336.43,15.6,5343.70,카드결제
ORD0015912,3460.09,34.1,5427.65,선물포장
ORD0015913,5961.46,9.1,753.56,정상주문
ORD0015914,7604.31,15.9,1758.25,정상주문
ORD0015915,5519.34,23.6,5515.25,배송전연락
ORD0015916,6052.90,4.9,13571.31,정상주문
ORD0015917,8424.07,46.8,11137.64,배송전연락
ORD0015918,3490.56,41.2,101.06,정상주문
ORD0015919,3963.57,45.6,11113.95,배송전연락
ORD0015920,729.02,40.3,11179.49,빠른배송
ORD0015921,9071.71,45.3,3070.15,빠른배송
ORD0015922,8472.03,49.3,9869.57,선물포장
ORD0015923,2835.96,6.3,9509.41,카드결제
ORD0015924,2710.00,30.8,121.07,빠른배송
ORD0015925,6864.12,48.4,10924.00,선물포장
ORD0015926,5755.81,21.8,9913.71,선물포장
ORD0015927,9413.34,22.3,11206.15,선물포장
ORD0015928,5822.11,32.3,9904.62,배송전연락
ORD0015929,2582.92,18.1,6064.85,카드결제
ORD0015930,1051.38,38.4,563.78,배송전연락
ORD0015931,3166.72,12.3,3059.92,빠른배송
ORD0015932,8120.47,7.3,13880.53,빠른배송
ORD0015933,8513.37,1.2,3774.64,카드결제
ORD0015934,3894.37,11.4,11652.80,선물포장
ORD0015935,9810.67,31.3,8575.63,선물포장
ORD0015936,3987.40,3.5,13820.60,빠른배송
ORD0015937,6930.11,20.0,9362.06,배송전연락
ORD0015938,6787.64,21.4,14174.72,선물포장
ORD0015939,2790.87,18.4,9612.19,배송전연락
ORD0015940,8994.86,31.1,7596.39,카드결제
ORD0015941,686.75,14.6,14171.64,정상주문
ORD0015942,3391.32,15.5,3043.98,빠른배송
ORD0015943,936.40,31.2,2604.30,정상주문
ORD0015944,9911.22,25.5,2501.03,카드결제
ORD0015945,5609.34,37.2,4721.20,카드결제
ORD0015946,397.15,27.8,9520.00,카드결제
ORD0015947,7158.32,31.9,1851.07,선물포장
ORD0015948,7768.14,41.2,12908.68,빠른배송
ORD0015949,1972.72,15.4,9512.29,정상주문
ORD0015950,2867.65,34.8,7422.70,카드결제
ORD0015951,8658.38,24.5,5012.56,정상주문
ORD0015952,7812.84,17.9,9270.44,빠른배송
ORD0015953,7769.63,43.4,2839.59,빠른배송
ORD0015954,5855.48,45.5,10815.72,카드결제
ORD0015955,5451.50,11.6,4915.93,카드결제
ORD0015956,7587.88,40.2,13003.11,카드결제
ORD0015957,2527.49,24.1,5819.93,선물포장
ORD0015958,9740.47,22.9,4121.77,정상주문
ORD0015959,1778.14,16.4,8990.95,배송전연락
ORD0015960,6849.33,1.3,14585.98,선물포장
ORD0015961,270.76,39.8,4745.06,선물포장
ORD0015962,7130.20,48.3,10465.50,정상주문
ORD0015963,4024.49,10.8,9736.86,카드결제
ORD0015964,5541.64,19.0,9762.84,카드결제
ORD0015965,8742.77,41.9,9346.05,빠른배송
ORD0015966,3213.90,41.8,10027.11,배송전연락
ORD0015967,9015.98,25.1,14022.84,선물포장
ORD0015968,8016.98,36.0,11860.58,정상주문
ORD0015969,6190.77,20.5,4931.03,빠른배송
ORD0015970,5472.13,28.4,11944.78,배송전연락
ORD0015971,9121.45,27.6,11273.51,빠른배송
