inputs,outputs
0.0828,-0.05282798
0.1404,-0.098969208
0.1693,0.079500894
0.5101,-0.225944222
0.9718,0.455464624
0.9246,0.390437137
0.2713,0.004419269
0.0251,-0.107108717
0.9287,0.503813031
0.8544,0.115567198
0.7585,0.040422523
0.8759,0.44930079
0.4624,-0.086473035
0.8575,0.149742792
0.3717,-0.10190523
0.539,-0.03625762
0.0794,0.076779445
0.1767,-0.167208556
0.8597,0.239484071
0.2553,-0.095334559
0.9221,0.382166965
0.935,0.513767625
0.4347,-0.03779612
0.6212,0.158312085
0.4558,-0.037824899
0.4936,0.071823164
0.8136,0.323887389
0.8318,0.364374216
0.4452,0.142049071
0.3139,-0.092388638
0.7554,0.279489258
0.9285,0.352333008
0.2205,0.070713397
0.2607,-0.051425424
0.045,-0.037260223
0.3417,0.015947096
0.2203,-0.144640897
0.2409,0.149154508
0.8525,0.302653498
0.6964,0.195299329
0.9569,0.548062115
0.7849,0.116706111
0.6763,0.03701434
0.3192,-0.232019224
0.6561,0.112323768
0.6537,0.123227838
0.8355,0.321648876
0.4494,0.059367841
0.5298,0.075252171
0.8584,0.445302916
0.3323,0.082385011
0.103,0.16431632
0.8127,0.295034814
0.2405,-0.117560309
0.3129,-0.071285305
0.9893,0.311582888
0.6993,0.132078742
0.147,-0.006210323
0.1113,0.023704855
0.6241,0.002506829
0.9924,0.595025338
0.2642,-0.07930007
0.0653,-0.10657404
0.2484,-0.051677158
0.9209,0.194393958
0.2253,-0.088395805
0.0112,-0.145351606
0.575,-0.155646114
0.3865,-0.035397616
0.6685,0.102405689
0.94,0.409098776
0.5909,-0.146396256
0.0611,-0.11690652
0.5726,-0.044173434
0.4864,-0.023999271
0.6456,-0.01985482
0.0086,0.061767108
0.2884,-0.079840163
0.0165,-0.059701177
0.7542,0.126286763
0.4797,-0.001934586
0.1072,-0.067414355
0.0711,0.086188153
0.8601,0.214346211
0.7366,0.036573832
0.5725,0.009872615
0.1823,-0.17824507
0.953,0.507053702
0.9417,0.559652014
0.79,0.345957438
0.5559,0.121883311
0.2791,0.084622367
0.4038,-0.048648873
0.0964,0.086604271
0.5908,0.15906507
0.8817,0.433521328
0.5664,-0.155992226
0.6044,0.080624389
0.6463,0.193560996
0.5994,-0.078796101
0.8109,0.299322687
0.3373,-0.160327681
0.1907,-0.219312187
0.255,-0.08616942
0.3281,-1.68E-05
0.9315,0.560001231
0.4225,-0.075099721
0.8193,0.182133566
0.1572,-0.05086584
0.6601,0.096087271
0.7994,0.216341542
0.2147,-0.08793915
0.2284,0.043945974
0.8385,0.450037231
0.9897,0.464019113
0.4473,-0.105977382
0.0389,-0.072147745
0.1524,-0.089398431
0.8557,0.184624927
0.8854,0.428321759
0.7178,0.049761584
0.9242,0.475465443
0.5563,0.145645633
0.8916,0.259996153
0.5439,-0.022843939
0.8102,0.111795529
0.1409,-0.139338917
0.6356,0.089448585
0.3975,0.022104553
0.9435,0.4804964
0.7295,0.318148128
0.2055,-0.05844651
0.0191,0.021693016
0.4591,0.011322174
0.7904,0.300602279
0.712,0.144636371
0.1038,-0.12775802
0.7269,0.205182112
0.3925,-0.027258888
0.1714,-0.230638101
0.88,0.708098046
0.7134,0.178102714
0.4056,-0.132236418
0.2279,-0.032176083
0.1203,0.081170213
0.1504,-0.142523123
0.6853,-0.12074629
0.4067,0.104998592
0.5979,0.030617957
0.0836,0.089650402
0.3524,-0.002058191
0.2598,0.124360148
0.5054,-0.099139341
0.5567,0.058277342
0.9391,0.443311775
0.1046,0.035479274
0.2398,-0.046903935
0.9162,0.466778711
0.2956,-0.008178489
0.5809,-0.00904912
0.5044,-0.125356417
0.6503,0.165770286
0.4193,-0.031461864
0.3484,-0.176151902
0.622,0.122006946
0.1867,-0.095058737
0.1526,-0.018213653
0.4306,-0.22128781
0.1268,-0.005374732
0.5957,-0.181288753
0.4463,-0.081449007
0.4178,-0.072075571
0.7477,-0.029484132
0.9773,0.437099668
0.1789,-0.005805174
0.7723,0.128319178
0.1372,-0.106307886
0.0171,0.006573794
0.4738,0.080036761
0.8668,0.215998402
0.558,-0.029584671
0.4553,-0.077875142
0.633,-0.019487111
0.4658,-0.03125422
0.9501,0.368005447
0.263,-0.05963226
0.5902,-0.017794164
0.866,0.234993903
0.911,0.633123849
0.1213,0.06309155
0.8766,0.398782971
0.2453,-0.169646147
0.83,0.173333725
0.0276,-0.050738934
0.7856,0.235751833
0.4191,-0.055497647
0.4471,0.007294092
0.2135,-0.139647279
0.963,0.485385462
0.6057,-0.062512299
0.907,0.445173491
0.1095,-0.141605914
0.2592,0.045922797
0.6974,0.244252737
0.0057,0.028801287
0.1296,0.034627229
0.2686,-0.03651971
0.5202,-0.133358939
0.9788,0.72582791
0.553,-0.054369284
0.5122,-0.157742434
0.2784,-0.08325883
0.4702,-0.188127054
0.2494,-0.066072314
0.1942,-0.063081245
0.5659,-0.120504145
0.4353,-0.121946955
0.0959,-0.197561908
0.5437,-0.062553784
0.2467,0.010836936
0.9525,0.5112182
0.8934,0.396605846
0.8971,0.521599379
0.7331,0.091081817
0.7043,0.092908014
0.2153,-0.112747292
0.2181,-0.139891871
0.604,0.048141918
0.3718,-0.172659835
0.7362,-0.010808105
0.0826,0.099177316
0.26,0.024027802
0.6307,0.090065029
0.6022,-0.00454749
0.4324,-0.249162375
0.897,0.400675396
0.3551,0.067947284
0.721,0.194292601
0.4502,-0.1177463
0.3826,-0.180490076
0.727,0.012264936
0.5618,-0.184888297
0.6505,-0.084394556
0.5015,-0.057259227
0.3217,-0.110737342
0.0132,0.061380085
0.7261,0.110498885
0.6592,-0.019563549
0.0539,-0.035756794
0.7693,0.175269697
0.7259,-0.00010774
0.7479,0.088899467
0.3533,-0.063275575
0.6359,0.161454294
0.5779,-0.087384499
0.4974,-0.008186023
0.7222,0.143877133
0.0168,0.040001229
0.5388,0.041830302
0.9786,0.381165473
0.7541,0.160055548
0.7476,0.276995092
0.4956,-0.014356521
0.5447,0.016823324
0.1067,-0.082944632
0.8309,0.352018565
0.754,0.130264553
0.9259,0.471168364
0.5456,0.17365239
0.972,0.578394167
0.9025,0.467731803
0.5096,-0.192318917
0.8273,0.216797723
0.8228,0.397666235
0.2063,-0.057842827
0.8586,0.355308508
0.0921,-0.162667292
0.9174,0.599000231
0.2316,-0.094919158
0.9905,0.547398686
0.87,0.297058539
0.555,-0.062320976
0.6551,0.122625809
0.4576,-0.041828421
0.9422,0.339881801
0.5341,-0.205507059
0.6626,-0.019378995
0.2874,0.210117903
0.7358,-0.038187098
0.4635,-0.051273124
0.1376,-0.128457068
0.4831,-0.079760309
0.2508,0.163657486
0.8623,0.328839179
0.156,-0.160880992
0.9665,0.720907192
0.4526,-0.040041721
0.6793,0.012012773
0.2001,-0.168443292
0.0293,0.026103669
0.9902,0.586078776
0.3488,-0.145079887
0.5265,-0.061570586
0.4848,0.047745147
0.4372,-0.086086089
0.8148,0.207660012
0.6939,-0.018695023
0.6301,0.068487671
0.3357,-0.105360426
0.131,0.032046325
0.114,0.147662892
0.7319,0.143971658
0.5014,-0.139787227
0.6918,0.072906008
0.463,-0.08841497
0.411,-0.00721618
0.3241,-0.058064156
0.8287,0.313124244
0.8638,0.489992924
0.818,0.143495904
0.4432,-0.003833752
0.1548,-0.050937243
0.9301,0.404824212
0.005,0.078789726
0.4265,-0.115122685
0.7248,0.236282977
0.2468,-0.225567838
0.4104,0.062660215
0.8112,0.16121934
0.5121,0.084370172
0.0365,0.154077761
0.1201,-0.050758028
0.5266,-0.158314223
0.7441,0.370704716
0.2335,0.204214872
0.6386,0.051430623
0.9938,0.704519661
0.422,-0.161748897
0.5973,-0.097567682
0.1658,-0.161396354
0.9516,0.512753554
0.9168,0.338791139
0.5082,0.116686064
0.1978,0.076926367
0.4284,0.021881558
0.4919,-0.125504404
0.5634,-0.109917894
0.3899,0.033986792
0.3549,0.024352706
0.3774,-0.050231314
0.3011,-0.277782459
0.46,-0.117151455
0.2877,0.130396487
0.4418,-0.106173507
0.763,0.320123058
0.7211,0.220881741
0.1276,-0.054597042
0.82,0.204198025
0.6529,0.164578299
0.1264,0.030648837
0.7608,0.293571966
0.0108,0.137174448
0.0579,0.099195812
0.4647,0.194663212
0.8467,0.248733714
0.5275,-0.173244075
0.4714,-0.009927836
0.8822,0.370293588
0.9987,0.493649287
0.9206,0.395111236
0.2211,-0.007597875
0.0234,0.086265564
0.0243,0.032563859
0.3988,-0.038875021
0.4958,-0.039002857
0.7312,0.032866801
0.7616,0.154328967
0.9365,0.258811658
0.3835,0.027049645
0.7026,0.132083693
0.7252,0.049068418
0.116,0.018005323
0.8207,0.153461369
0.8142,0.248604593
0.7459,0.098268282
0.8069,0.29529244
0.1534,0.204188007
0.5747,-0.136099682
0.0763,0.006856898
0.0027,-0.173863968
0.7182,0.126950947
0.1324,-0.198501515
0.4195,-0.103735396
0.2414,-0.012276884
0.1568,0.021190876
0.9862,0.491770261
0.8134,0.174737873
0.7948,0.200514061
0.8625,0.18747613
0.9891,0.78720729
0.0226,0.155868446
0.9351,0.4648056
0.0954,0.052530064
0.285,0.133288815
0.0792,-0.110936878
0.0337,-0.007659998
0.1744,0.091244932
0.4873,-0.026875238
0.1529,-0.032420672
0.1188,0.069307094
0.5048,-0.11498278
0.5545,-0.131856437
0.6921,0.189137152
0.8254,0.314484457
0.68,-0.093191668
0.3998,-0.041955263
0.3812,-0.108880296
0.484,-0.137021374
0.973,0.441533121
0.7177,0.170572142
0.6074,0.062030827
0.1632,-0.081756193
0.7953,0.220542871
0.4802,0.037347862
0.043,0.327579535
0.745,0.281024756
0.1314,0.057557265
0.4565,-0.013568506
0.7007,0.088826388
0.7406,0.034990734
0.1806,0.067798434
0.4411,-0.053764842
0.9726,0.526190355
0.7823,0.136353876
0.3505,-0.177032972
0.3719,-0.074868527
0.1692,0.06023558
0.5023,0.042757894
0.9261,0.692006494
0.2234,-0.114664968
0.2142,-0.183980184
0.8992,0.244555875
0.4171,0.004958132
0.9606,0.50187761
0.5361,-0.016074995
0.939,0.378565131
0.4719,-0.063955766
0.0495,0.062244555
0.6694,0.184919226
0.4153,0.031471292
0.0314,0.101303659
0.8417,0.166757907
0.9578,0.327686992
0.5132,-0.007983184
0.3715,-0.063731005
0.9505,0.395143126
0.8604,0.436404212
0.8166,0.222566546
0.9396,0.446762029
0.7647,0.142770319
0.9049,0.302913368
0.9828,0.477962431
0.7635,0.203052127
0.7851,0.198736783
0.6695,-0.149384572
0.6875,-0.061947214
0.1576,-0.075253987
0.2189,-0.075090494
0.1479,0.178699572
0.4935,-0.244301999
0.0878,0.06841503
0.3362,-0.121106858
0.4379,-0.015629066
0.8676,0.390219572
0.7199,0.281963206
0.6017,0.053078617
0.0888,-0.061896947
0.7854,0.109816217
0.9219,0.580377472
0.0158,-0.161951426
0.9326,0.326390183
0.4068,0.072963938
0.3231,-0.201680277
0.2076,-0.091411713
0.6681,0.085524489
0.8502,0.396619658
0.1971,-0.119699606
0.7872,0.204149387
0.5721,-0.011518197
0.8304,0.339072098
0.6155,0.021079374
0.758,0.073735744
0.1592,0.100184976
0.0548,-0.085749154
0.2849,-0.141814751
0.9321,0.456224683
0.6483,-0.031105288
0.1196,0.084376375
0.355,-0.004984998
0.1106,-0.053848822
0.5414,-0.048330778
0.433,-0.130593341
0.9445,0.472744918
0.3851,-0.149795997
0.0278,0.01793562
0.6149,-0.096496825
0.4778,-0.008029957
0.0475,0.224949835
0.8308,0.228638268
0.6073,0.073266076
0.1209,0.059483111
0.2987,-0.165160427
0.1549,-0.009532297
0.3117,-0.084380759
0.2277,0.032371209
0.3415,-0.073625196
0.6365,0.281068547
0.0275,-0.032716695
0.273,0.028250523
0.5761,0.227426782
0.3818,-0.184681501
0.267,-0.04820362
0.4489,0.135045873
0.9834,0.601787439
0.648,0.046828009
0.9787,0.633841615
0.7075,0.210701252
0.4678,-0.001929901
0.1217,-0.024772805
0.9639,0.386071012
0.1223,-0.04062096
0.695,0.173504771
0.9056,0.380577882
0.0129,0.039691992
0.8457,0.267999078
0.2408,-0.021091883
0.7163,0.123472647
0.2934,-0.074091388
0.3909,-0.16478125
0.1683,-0.109782378
0.3917,-0.114343185
0.3211,-0.010411786
0.4247,0.017566938
0.0245,0.055358504
0.5099,0.029101217
0.4071,-0.212306454
0.2832,0.022995594
0.62,0.229459247
0.0018,-0.029018369
0.2169,-0.127044335
0.6271,-0.004059657
0.5837,0.015664734
0.3466,-0.074715999
0.1347,-0.029298908
0.6082,0.186489086
0.2218,0.033378927
0.459,0.09845482
0.7251,0.169863925
0.4457,0.021244786
0.2817,0.114978658
0.3459,-0.003453646
0.2016,0.040337487
0.1623,-0.026501853
0.9807,0.696220086
0.7963,0.357508145
0.3847,0.000879318
0.034,-0.052300368
0.4777,-0.000127954
0.2964,0.155059268
0.5242,0.043615529
0.271,-0.248079849
0.2332,-0.110158402
0.7899,0.168932654
0.7109,0.133910337
0.9084,0.401629145
0.426,-0.212574898
0.2551,0.028155685
0.031,0.030254547
0.5981,0.018750017
0.4139,-0.3402295
0.3163,-0.145522477
0.0316,-0.16970999
0.3304,-0.163940888
0.8445,0.206525168
0.3178,-0.283241
0.9061,0.401912344
0.2617,-0.061581222
0.5605,0.065120176
0.8986,0.243220246
0.0498,0.15953452
0.3967,0.019633543
0.5964,-0.008242618
0.1654,-0.03734193
0.0157,-0.005927386
0.8353,0.446661084
0.0658,0.048389637
0.0968,-0.151412523
0.7653,0.166683845
0.9438,0.467257361
0.6258,-0.017935887
0.1401,0.004847441
0.2648,-0.163524764
0.3359,0.024953074
0.2966,0.068606014
0.7244,0.171366699
0.2857,-0.069948217
0.6587,0.135052993
0.5611,0.043671735
0.5663,0.189121011
0.5645,0.087739359
0.0225,-0.071385588
0.883,0.416583789
0.0479,-0.013714542
0.8438,0.259074643
0.4852,0.067033731
0.6352,-0.037230751
0.9356,0.337626295
0.5677,-0.024563143
0.9485,0.492041972
0.4224,-0.003213972
0.6541,0.001035242
0.3142,-0.099355947
0.2671,-0.177852625
0.9232,0.483081799
0.0507,0.200937898
0.3081,-0.004217365
0.5362,0.081479225
0.3964,-0.140120642
0.0629,0.020476295
0.8678,0.333430523
0.9075,0.359617733
0.5847,-0.032063646
0.0472,-0.11032063
0.546,-0.130899746
0.0482,-0.136708133
0.1546,-0.218513023
0.5376,0.184254476
0.4078,-0.045986378
0.3627,-0.048947037
0.6759,0.021064051
0.1581,-0.016000591
0.5907,0.138865185
0.7721,0.117154496
0.1733,0.059054177
0.6946,0.120340097
0.2517,0.066898271
0.2419,-0.027695605
0.2826,0.038092909
0.901,0.437808359
0.653,-0.023867785
0.5161,0.092407968
0.3502,0.025458091
0.6139,0.13175994
0.3862,0.126034881
0.6924,0.062003675
0.9388,0.677822625
0.7563,0.10670534
0.4998,0.007173961
0.1129,0.02969533
0.2727,-0.171792115
0.302,0.060609725
0.4118,0.028564028
0.3866,-0.070565075
0.2889,-0.121732265
0.522,-0.020040664
0.059,-0.184744223
0.946,0.638940486
0.5359,0.014232177
0.9371,0.472768319
0.4092,-0.095653821
0.9889,0.548955267
0.3796,-0.083240301
0.5075,0.032554099
0.4335,-0.048414327
0.9981,0.473790331
0.4212,-0.083936982
0.8616,0.348401867
0.1465,-0.023510299
0.3409,-0.010129539
0.8568,0.215802051
0.2144,-0.164423068
0.3829,-0.032972683
0.1856,-0.197260728
0.2457,0.209497785
0.4478,-0.090630821
0.9546,0.558900309
0.7378,0.226820444
0.2818,-0.119931037
0.5599,0.004576663
0.9956,0.590234003
0.322,-0.233251047
0.183,-0.036575083
0.7773,0.201922583
0.8406,0.264692763
0.2509,-0.038372982
0.1295,-0.165788892
0.4805,-0.095646322
0.1873,0.041278972
0.5794,0.13714934
0.584,-0.068087093
0.7424,0.075875744
0.9812,0.573683138
0.8755,0.44882082
0.4097,-0.249468515
0.3997,-0.102989442
0.9595,0.629888426
0.9114,0.435348652
0.8948,0.211878525
0.5224,-0.024256583
0.4758,-0.032679679
0.0726,0.071820416
0.4377,-0.115868319
0.1206,-0.079492036
0.3846,-0.049599949
0.1815,-0.116385898
0.6804,0.016344045
0.4305,-0.16957049
0.7864,0.089871111
0.2795,0.153851283
0.3895,0.009578315
0.4091,0.027521858
0.4186,0.017708183
0.984,0.585731881
0.1802,-0.153651663
0.4299,-0.081043299
0.6602,0.087281995
0.512,-0.063531975
0.1008,0.095216471
0.5136,-0.023771668
0.2796,-0.076503772
0.9135,0.412192612
0.1908,-0.04543528
0.137,-0.014257687
0.3621,-0.151401221
0.0239,0.035823064
0.4832,-0.063127277
0.8172,0.304239284
0.2579,0.074877945
0.503,0.01530502
0.6616,-0.0617487
0.2226,-0.06671224
0.0779,-0.040107923
0.1728,0.156786441
0.6826,0.048864221
0.434,0.188607309
0.2193,0.077755096
0.789,0.076248625
0.121,-0.001660049
0.8374,0.070482706
0.7792,0.145603678
0.1805,0.056351689
0.025,0.155040615
0.1242,0.031984742
0.7676,0.280708751
0.3455,-0.105530552
0.3243,-0.013425501
0.013,-0.143344975
0.5174,0.015563299
0.7136,0.117690773
0.418,-0.10965607
0.1521,-0.064901027
0.8576,0.260632883
0.3345,-0.166478546
0.1012,-0.150169503
0.2754,0.189555643
0.0269,-0.170668435
0.4862,-0.08790973
0.1096,0.062457642
0.9825,0.528876513
0.1255,-0.114004981
0.4121,0.032272958
0.8421,0.226085363
0.9296,0.505139136
0.3374,-0.007710362
0.0979,-0.049726142
0.6423,-0.092212894
0.783,0.300180603
0.672,0.125582401
0.7173,-0.081472815
0.8191,0.297314483
0.0363,-0.026221718
0.6031,-0.150341229
0.184,0.065459772
0.2973,0.034811862
0.9107,0.351834139
0.5655,-0.092258477
0.3907,-0.104185242
0.9859,0.620548732
0.9497,0.467476509
0.8718,0.380556453
0.8834,0.406485633
0.5803,-0.113009851
0.6727,0.082215472
0.1788,-0.201596446
0.0668,-0.025099825
0.389,-0.118852577
0.3764,-0.166856501
0.7221,0.035943467
0.3813,-0.089631639
0.0809,0.052544871
0.6125,-0.073558243
0.018,-0.044796209
0.5228,0.0842742
0.246,-0.057537421
0.5862,-0.09268531
0.2809,0.001179831
0.9319,0.327827171
0.5922,0.098019842
0.4366,-0.011078924
0.0831,-0.131371484
0.2999,-0.100752317
0.0924,0.058995783
0.7412,0.070829986
0.0143,-0.257046926
0.3082,-0.063197555
0.17,-0.093364915
0.7336,-0.011467682
0.7557,0.122874361
0.6898,0.234379109
0.4938,0.097753197
0.2972,-0.01075148
0.381,-0.028669844
0.2407,-0.066037183
0.7685,0.188599792
0.3471,-0.070060285
0.4096,-0.111104638
0.8267,0.121874461
0.0106,0.131851152
0.2994,-0.154956855
0.0416,-0.017560514
0.5339,-0.17835183
0.7979,0.295180379
0.3152,0.057193614
0.5471,-0.188323993
0.9308,0.450983533
0.5179,-0.011377192
0.7237,0.028030475
0.6046,0.007974121
0.5072,-0.170188034
0.1115,-0.041038279
0.556,-0.175781035
0.751,0.158643873
0.3566,0.0153797
0.1336,-0.074828987
0.0838,-0.000183105
0.6751,0.168377638
0.2971,-0.048663968
0.8969,0.359418465
0.9453,0.409305287
0.7483,0.19471001
0.9212,0.363075584
0.5137,-0.161885066
0.5444,0.023531333
0.3777,-0.108793445
0.9911,0.474967468
0.8393,0.290133963
0.2694,-0.057779178
0.6523,0.075626052
0.7031,0.135238962
0.343,0.028585811
0.666,0.109412217
0.67,0.126413582
0.3919,-0.06837242
0.7422,0.077169081
0.0361,-0.072830035
0.3704,-0.236604216
0.216,-0.208003529
0.9295,0.542695609
0.458,0.221779625
0.0606,-0.021859304
0.1034,-0.101658615
0.593,-0.030775075
0.5238,-0.092660519
0.1172,-0.004704168
0.2616,-0.102707441
0.6528,0.204080024
0.4499,0.111584804
0.0813,-0.024849628
0.3836,-0.152065756
0.1739,-0.040533891
0.1111,0.007384394
0.2449,0.014105937
0.1783,0.021384738
0.362,-0.09669974
0.1135,0.000726455
0.0712,-0.12408696
0.9191,0.39962432
0.5088,-0.118066847
0.5633,-0.155673312
0.3706,-0.042475532
0.9829,0.456245672
0.1501,-0.003064949
0.6972,0.015091241
0.4676,0.058420004
0.7195,0.295479915
0.007,-0.032734201
0.1187,0.083552049
0.7637,0.314425854
0.6684,0.046148072
0.2025,0.084384152
0.1994,0.155559843
0.0333,0.142268467
0.6078,-0.063012618
0.1699,-0.032892419
0.435,-0.06940198
0.5487,-0.00425653
0.76,0.137708776
0.9441,0.514261839
0.749,0.044221442
0.5916,0.053165522
0.6634,0.191795988
0.8037,0.210141417
0.2399,-0.124536188
0.1332,-0.167083678
0.3195,-0.135344088
0.507,-0.194374883
0.6476,0.179351088
0.1689,0.181694117
0.1865,-0.236432429
0.1189,-0.183679178
0.0586,-0.064131538
0.4608,-0.142842391
0.088,-0.05781022
0.8493,0.240820174
0.4694,0.035390996
0.1202,0.07065429
0.4901,-0.149570194
0.269,-0.131063923
0.671,0.08661801
0.6736,0.05920073
0.249,-0.151348415
0.6246,0.058661993
0.9378,0.35816288
0.9644,0.60586894
0.6178,0.053882143
0.5849,-0.049571843
0.9763,0.562827541
0.2077,-0.124876662
0.8874,0.334252893
0.4166,-0.207178926
0.3982,0.013441856
0.5094,-0.005964253
0.8484,0.38050791
0.1328,0.133668939
0.7686,-0.051196688
0.5824,-0.144674452
0.173,-0.050176069
0.8855,0.231287254
0.6329,0.0623528
0.4511,-0.134594087
0.7646,0.295174521
0.0508,-0.113758097
0.6213,-0.115658173
0.1843,-0.186665897
0.0439,-0.349872986
0.4219,-0.146915493
0.8902,0.408285017
0.1392,-0.097833156
0.2242,-0.180710161
0.5284,-0.035720552
0.9944,0.557464514
0.241,-0.006319637
0.8284,0.138344847
0.0583,-0.058156989
0.9588,0.415391476
0.8236,0.328491714
0.4755,0.021015073
0.2888,0.035563279
0.9526,0.646245703
0.157,0.097451595
0.6437,0.06904986
0.0942,-0.014099829
0.483,-0.24811565
0.7674,0.049006383
0.1864,0.081394811
0.6045,0.016246972
0.8735,0.25348242
0.4037,0.050313809
0.7636,0.242761594
0.7584,0.13059169
0.6927,0.069988767
0.7196,0.286837776
0.8927,0.370745848
0.8117,0.141828465
0.9347,0.297868851
0.7082,0.271349441
0.298,-0.087543702
0.9496,0.454319612
0.9311,0.640455818
0.1807,-0.073973445
0.7809,0.352560358
0.6783,0.132459812
0.3278,-0.021166431
0.4839,0.10287105
0.3965,-0.016626474
0.2206,-0.200272503
0.1845,-0.072681809
0.1346,0.047848985
0.3298,-0.015885619
0.7087,0.110823679
0.1832,-0.040221843
0.4031,0.016267778
0.9667,0.572219054
0.8667,0.261027649
0.613,0.046257737
0.2064,-0.15860589
0.0955,-0.141188159
0.3324,-0.198204595
0.8491,0.419093373
0.9343,0.419193469
0.0497,-0.088792985
0.2228,-0.103127098
0.3659,0.105156694
0.2693,0.086484869
0.1021,0.114145027
0.3384,-0.036105867
0.0355,-0.026583726
0.705,0.098862806
0.9844,0.611230453
0.8177,0.303387876
0.7968,0.091785516
0.9335,0.531830878
0.0274,-0.061206767
0.5313,0.047581186
0.1841,0.055427523
0.0124,0.030311551
1,0.706843292
0.4742,0.080718499
0.1284,-0.197191532
0.3361,0.019998517
0.7548,0.226355905
0.5335,0.039731055
0.8099,0.161103076
0.6227,-0.00030489
0.6095,0.147096024
0.2731,-0.127491666
0.1972,-0.125646712
0.8751,0.338205281
0.2515,-0.046890791
0.1538,0.021098114
0.252,-0.037374298
0.9402,0.393810894
0.366,-0.000682023
0.9237,0.476842364
0.6099,-0.002186245
0.6623,-0.1205786
0.2248,-0.032250538
0.7445,0.195007296
0.4629,-0.197391266
0.5288,-0.063323057
0.9698,0.461385702
0.8599,0.503661805
0.348,-0.074090746
0.2303,-0.078662689
0.5689,-0.013452583
0.2475,0.232577626
0.257,0.006427119
0.9771,0.644712127
0.7431,0.080328746
0.8168,0.177252544
0.4695,-0.134782735
0.4358,-0.007802024
0.4098,0.176899354
0.4677,0.048741614
0.7202,0.104365669
0.514,0.007979192
0.4706,-0.004443963
0.5977,0.013393112
0.7903,0.26292886
0.8609,0.353624804
0.4955,-0.033959924
0.9331,0.56283446
0.3656,-0.043218429
0.765,0.084885325
0.3832,-0.264879584
0.4054,-0.083273077
0.5386,-0.039818585
0.1814,-0.028900806
0.9652,0.502644553
0.7826,0.292196686
0.5206,0.116721187
0.889,0.365918818
0.6042,-0.102380383
0.1317,-0.081850466
0.843,0.322815102
0.752,0.159032652
0.2985,0.012076605
0.0419,-0.213289963
0.1809,0.09870383
0.082,-0.058003381
0.7662,0.30704226
0.7701,0.20455138
0.8745,0.2955807
0.1954,-0.005928297
0.3313,-0.172703741
0.8545,0.364852379
0.038,-0.033466334
0.0523,-0.037330781
0.1816,-0.014194592
0.8394,0.399249595
0.4308,0.112984885
0.5622,-0.061657758
0.8527,0.331047842
0.621,0.027654623
0.9964,0.681376327
0.4337,-0.030475306
0.4727,-0.0372894
0.7745,0.241542826
0.7171,-0.124947831
0.9306,0.629001412
0.9918,0.436785337
0.7088,0.191792496
0.0638,-0.062345003
0.8128,0.323518182
0.6324,0.116705138
0.519,-0.082200707
0.8268,0.243234781
0.8012,0.255344493
0.6378,-0.125208241
0.0775,0.160120224
0.5911,0.033884656
0.5619,0.002050379
0.7993,0.300876716
0.3894,0.040428967
0.0194,-0.350290055
0.887,0.316998749
0.5839,0.11181545
0.828,0.243107783
0.4183,0.034198368
0.9457,0.366154769
0.2386,0.012307028
0.1391,0.014129151
0.0604,-0.029691134
0.7613,0.389254079
0.6294,0.085961452
0.9314,0.276666588
0.508,-0.057810165
0.8424,0.463934988
0.8252,0.395122872
0.1094,-0.127517562
0.5854,0.011577728
0.1876,-0.142968979
0.5733,-0.093740233
0.6481,0.083671341
0.7181,0.03073465
0.7807,0.207824886
0.1244,-0.106455035
0.1748,-0.054853722
0.3051,-0.03937013
0.4691,-0.05427923
0.7402,0.066765288
0.6314,-0.053503575
0.3015,0.023345884
0.4564,-0.089566448
0.794,0.225791355
0.6655,-0.109853452
0.2861,-0.173171859
0.6043,0.138369593
0.7845,0.265668026
0.1394,0.129540103
0.1853,-0.02007299
0.0287,0.005707597
0.5245,0.031954836
0.839,0.368411292
0.5512,0.029264347
0.7006,-0.074017033
0.0148,0.101551667
0.4143,-0.019617306
0.29,-0.031627004
0.385,-0.005973213
0.9619,0.523145526
0.6606,0.002311668
0.6703,-0.031701321
0.3933,-0.154309748
0.6822,0.060405504
0.2099,-0.113366614
0.8345,0.196899453
0.5433,0.003974692
0.9248,0.595349831
0.0996,0.037685285
0.3759,-0.164293199
0.8859,0.366281219
0.8017,0.201385984
0.1965,-0.006264473
0.471,0.173854971
0.1621,-0.015957569
0.2293,-0.173397064
0.5931,-0.091008823
0.7491,0.2547325
0.0065,-0.080950532
0.7871,0.295751311
0.4682,-0.118464718
0.6325,-0.036902037
0.1271,0.084504102
0.6065,0.010997123
0.3388,-0.106423127
0.0933,-0.075741395
0.0824,0.182572665
0.2027,-0.118704089
0.5091,-0.064220829
0.5405,-0.090545211
0.6859,0.338456325
0.8866,0.42161852
0.2447,-0.207344202
0.5302,-0.201284591
0.4296,-0.087077491
0.6885,0.143302304
0.9689,0.523446471
0.6323,0.063209662
0.6303,0.048624418
0.1507,-0.0398558
0.7383,0.122322418
0.0438,0.035868156
0.7428,0.210013631
0.6726,0.217469678
0.7814,0.115053952
0.4896,-0.116296806
0.8949,0.51260834
0.3798,-0.283013857
0.2049,-0.107359744
0.3292,-0.066968451
0.2439,-0.16007637
0.4613,0.056005236
0.2152,-0.232320847
0.7638,-0.042936255
0.2707,-0.049359583
0.2519,-0.127470283
0.9157,0.46340006
0.2328,0.068021861
0.9222,0.459811348
0.9882,0.684040467
0.281,-0.201826501
0.4637,0.105412189
0.009,-0.035059083
0.6393,-0.045025453
0.262,-0.010086781
